drugbank_id,drug_name,type,drug_FDA,uniprot_id,target_name,gene_name
DB00734,Risperidone,small molecule,approved,P08908,5-hydroxytryptamine receptor 1A,HTR1A
DB00734,Risperidone,small molecule,approved,P34969,5-hydroxytryptamine receptor 7,HTR7
DB00734,Risperidone,small molecule,approved,P21728,Dopamine D1 receptor,DRD1
DB00735,Naftifine,small molecule,approved,Q14534,Squalene monooxygenase,SQLE
DB00736,Esomeprazole,small molecule,approved,P20648,Potassium-transporting ATPase alpha chain 1,ATP4A
DB00736,Esomeprazole,small molecule,approved,O94760,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",DDAH1
DB00737,Meclizine,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00737,Meclizine,small molecule,approved,Q14994,Nuclear receptor subfamily 1 group I member 3,NR1I3
DB00738,Pentamidine,small molecule,approved,O14717,tRNA (cytosine(38)-C(5))-methyltransferase,TRDMT1
DB00740,Riluzole,small molecule,approved,Q14524,Sodium channel protein type 5 subunit alpha,SCN5A
DB00740,Riluzole,small molecule,approved,Q9UPY5,Cystine/glutamate transporter,SLC7A11
DB00741,Hydrocortisone,small molecule,approved,P04150,Glucocorticoid receptor,NR3C1
DB00741,Hydrocortisone,small molecule,approved,P04083,Annexin A1,ANXA1
DB00744,Zileuton,small molecule,approved,P09917,Arachidonate 5-lipoxygenase,ALOX5
DB00745,Modafinil,small molecule,approved,Q01959,Sodium-dependent dopamine transporter,SLC6A3
DB00745,Modafinil,small molecule,approved,P35368,Alpha-1B adrenergic receptor,ADRA1B
DB00746,Deferoxamine,small molecule,approved,P05067,Amyloid beta A4 protein,APP
DB00747,Scopolamine,small molecule,approved,P11229,Muscarinic acetylcholine receptor M1,CHRM1
DB00747,Scopolamine,small molecule,approved,P08172,Muscarinic acetylcholine receptor M2,CHRM2
DB00747,Scopolamine,small molecule,approved,P20309,Muscarinic acetylcholine receptor M3,CHRM3
DB00747,Scopolamine,small molecule,approved,P08173,Muscarinic acetylcholine receptor M4,CHRM4
DB00747,Scopolamine,small molecule,approved,P08912,Muscarinic acetylcholine receptor M5,CHRM5
DB00747,Scopolamine,small molecule,approved,P43681,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4
DB00747,Scopolamine,small molecule,approved,P17787,Neuronal acetylcholine receptor subunit beta-2,CHRNB2
DB00747,Scopolamine,small molecule,approved,P14410,"Sucrase-isomaltase, intestinal",SI
DB00748,Carbinoxamine,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00749,Etodolac,small molecule,approved,P35354,Prostaglandin G/H synthase 2,PTGS2
DB00749,Etodolac,small molecule,approved,P23219,Prostaglandin G/H synthase 1,PTGS1
DB00749,Etodolac,small molecule,approved,P19793,Retinoic acid receptor RXR-alpha,RXRA
DB00750,Prilocaine,small molecule,approved,Q14524,Sodium channel protein type 5 subunit alpha,SCN5A
DB00751,Epinastine,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00751,Epinastine,small molecule,approved,P25021,Histamine H2 receptor,HRH2
DB00751,Epinastine,small molecule,approved,P35348,Alpha-1A adrenergic receptor,ADRA1A
DB00751,Epinastine,small molecule,approved,P08913,Alpha-2A adrenergic receptor,ADRA2A
DB00751,Epinastine,small molecule,approved,P28223,5-hydroxytryptamine receptor 2A,HTR2A
DB00751,Epinastine,small molecule,approved,P34969,5-hydroxytryptamine receptor 7,HTR7
DB00752,Tranylcypromine,small molecule,approved,P27338,Amine oxidase [flavin-containing] B,MAOB
DB00752,Tranylcypromine,small molecule,approved,P21397,Amine oxidase [flavin-containing] A,MAOA
DB00753,Isoflurane,small molecule,approved,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1
DB00753,Isoflurane,small molecule,approved,P98194,Calcium-transporting ATPase type 2C member 1,ATP2C1
DB00753,Isoflurane,small molecule,approved,P23415,Glycine receptor subunit alpha-1,GLRA1
DB00753,Isoflurane,small molecule,approved,P42261,Glutamate receptor 1,GRIA1
DB00753,Isoflurane,small molecule,approved,Q09470,Potassium voltage-gated channel subfamily A member 1,KCNA1
DB00753,Isoflurane,small molecule,approved,P30049,"ATP synthase subunit delta, mitochondrial",ATP5D
DB00753,Isoflurane,small molecule,approved,P0DP23,Calmodulin,CALM1
DB00753,Isoflurane,small molecule,approved,P43681,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4
DB00753,Isoflurane,small molecule,approved,P17787,Neuronal acetylcholine receptor subunit beta-2,CHRNB2
DB00754,Ethotoin,small molecule,approved,Q14524,Sodium channel protein type 5 subunit alpha,SCN5A
DB00754,Ethotoin,small molecule,approved,O75469,Nuclear receptor subfamily 1 group I member 2,NR1I2
DB00755,Tretinoin,small molecule,approved,P10276,Retinoic acid receptor alpha,RARA
DB00755,Tretinoin,small molecule,approved,P10826,Retinoic acid receptor beta,RARB
DB00755,Tretinoin,small molecule,approved,P13631,Retinoic acid receptor gamma,RARG
DB00755,Tretinoin,small molecule,approved,P19793,Retinoic acid receptor RXR-alpha,RXRA
DB00755,Tretinoin,small molecule,approved,P28702,Retinoic acid receptor RXR-beta,RXRB
DB00755,Tretinoin,small molecule,approved,P48443,Retinoic acid receptor RXR-gamma,RXRG
DB00755,Tretinoin,small molecule,approved,P29762,Cellular retinoic acid-binding protein 1,CRABP1
DB00755,Tretinoin,small molecule,approved,P49788,Retinoic acid receptor responder protein 1,RARRES1
DB00755,Tretinoin,small molecule,approved,P00352,Retinal dehydrogenase 1,ALDH1A1
DB00755,Tretinoin,small molecule,approved,O94788,Retinal dehydrogenase 2,ALDH1A2
DB00755,Tretinoin,small molecule,approved,Q8NFJ5,Retinoic acid-induced protein 3,GPRC5A
DB00755,Tretinoin,small molecule,approved,P31025,Lipocalin-1,LCN1
DB00755,Tretinoin,small molecule,approved,Q9NY56,Odorant-binding protein 2a,OBP2A
DB00755,Tretinoin,small molecule,approved,P02753,Retinol-binding protein 4,RBP4
DB00755,Tretinoin,small molecule,approved,Q16654,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",PDK4
DB00755,Tretinoin,small molecule,approved,Q14081,Carcinoembryonic antigen,
DB00756,Hexachlorophene,small molecule,approved,O14521,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",SDHD
DB00756,Hexachlorophene,small molecule,approved,P00367,"Glutamate dehydrogenase 1, mitochondrial",GLUD1
DB00756,Hexachlorophene,small molecule,approved,P03372,Estrogen receptor alpha,ESR1
DB00757,Dolasetron,small molecule,approved,P46098,5-hydroxytryptamine receptor 3A,HTR3A
DB00758,Clopidogrel,small molecule,approved,Q9H244,P2Y purinoceptor 12,P2RY12
DB00759,Tetracycline,small molecule,approved,P04156,Major prion protein,PRNP
DB00759,Tetracycline,small molecule,approved,Q9UM07,Protein-arginine deiminase type-4,PADI4
DB00761,Potassium chloride,small molecule,approved,P55011,Solute carrier family 12 member 2,SLC12A2
DB00761,Potassium chloride,small molecule,approved,Q13621,Solute carrier family 12 member 1,SLC12A1
DB00761,Potassium chloride,small molecule,approved,Q9H2X9,Solute carrier family 12 member 5,SLC12A5
DB00761,Potassium chloride,small molecule,approved,Q9UHW9,Solute carrier family 12 member 6,SLC12A6
DB00761,Potassium chloride,small molecule,approved,Q9Y666,Solute carrier family 12 member 7,SLC12A7
DB00761,Potassium chloride,small molecule,approved,Q9UP95,Solute carrier family 12 member 4,SLC12A4
DB00762,Irinotecan,small molecule,approved,Q969P6,"DNA topoisomerase I, mitochondrial",TOP1MT
DB00762,Irinotecan,small molecule,approved,P11387,DNA topoisomerase 1,TOP1
DB00763,Methimazole,small molecule,approved,P07202,Thyroid peroxidase,TPO
DB00764,Mometasone,small molecule,experimental,P04150,Glucocorticoid receptor,NR3C1
DB00764,Mometasone,small molecule,experimental,P06401,Progesterone receptor,PGR
DB00765,Metyrosine,small molecule,approved,P07101,Tyrosine 3-monooxygenase,TH
DB00767,Benzquinamide,small molecule,withdrawn,P35367,Histamine H1 receptor,HRH1
DB00767,Benzquinamide,small molecule,withdrawn,P08173,Muscarinic acetylcholine receptor M4,CHRM4
DB00767,Benzquinamide,small molecule,withdrawn,P11229,Muscarinic acetylcholine receptor M1,CHRM1
DB00767,Benzquinamide,small molecule,withdrawn,P08912,Muscarinic acetylcholine receptor M5,CHRM5
DB00767,Benzquinamide,small molecule,withdrawn,P08172,Muscarinic acetylcholine receptor M2,CHRM2
DB00767,Benzquinamide,small molecule,withdrawn,P20309,Muscarinic acetylcholine receptor M3,CHRM3
DB00768,Olopatadine,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00768,Olopatadine,small molecule,approved,P25021,Histamine H2 receptor,HRH2
DB00768,Olopatadine,small molecule,approved,Q9Y5N1,Histamine H3 receptor,HRH3
DB00768,Olopatadine,small molecule,approved,P23297,Protein S100-A1,S100A1
DB00768,Olopatadine,small molecule,approved,P80511,Protein S100-A12,S100A12
DB00768,Olopatadine,small molecule,approved,P04271,Protein S100-B,S100B
DB00768,Olopatadine,small molecule,approved,Q99584,Protein S100-A13,S100A13
DB00768,Olopatadine,small molecule,approved,P29034,Protein S100-A2,S100A2
DB00769,Hydrocortamate,small molecule,approved,P04150,Glucocorticoid receptor,NR3C1
DB00770,Alprostadil,small molecule,approved,P34995,Prostaglandin E2 receptor EP1 subtype,PTGER1
DB00770,Alprostadil,small molecule,approved,P43116,Prostaglandin E2 receptor EP2 subtype,PTGER2
DB00770,Alprostadil,small molecule,approved,P43115,Prostaglandin E2 receptor EP3 subtype,PTGER3
DB00770,Alprostadil,small molecule,approved,P35408,Prostaglandin E2 receptor EP4 subtype,PTGER4
DB00770,Alprostadil,small molecule,approved,Q9Y5Y4,Prostaglandin D2 receptor 2,PTGDR2
DB00771,Clidinium,small molecule,approved,P11229,Muscarinic acetylcholine receptor M1,CHRM1
DB00772,Malathion,small molecule,approved,P06276,Cholinesterase,BCHE
DB00773,Etoposide,small molecule,approved,P11388,DNA topoisomerase 2-alpha,TOP2A
DB00773,Etoposide,small molecule,approved,Q02880,DNA topoisomerase 2-beta,TOP2B
DB00774,Hydroflumethiazide,small molecule,approved,Q13621,Solute carrier family 12 member 1,SLC12A1
DB00774,Hydroflumethiazide,small molecule,approved,P43166,Carbonic anhydrase 7,CA7
DB00774,Hydroflumethiazide,small molecule,approved,Q16790,Carbonic anhydrase 9,CA9
DB00774,Hydroflumethiazide,small molecule,approved,P05023,Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1
DB00774,Hydroflumethiazide,small molecule,approved,Q12791,Calcium-activated potassium channel subunit alpha-1,KCNMA1
DB00774,Hydroflumethiazide,small molecule,approved,P00915,Carbonic anhydrase 1,CA1
DB00774,Hydroflumethiazide,small molecule,approved,P00918,Carbonic anhydrase 2,CA2
DB00774,Hydroflumethiazide,small molecule,approved,P22748,Carbonic anhydrase 4,CA4
DB00774,Hydroflumethiazide,small molecule,approved,O43570,Carbonic anhydrase 12,CA12
DB00775,Tirofiban,small molecule,approved,P08514,Integrin alpha-IIb,ITGA2B
DB00775,Tirofiban,small molecule,approved,P05106,Integrin beta-3,ITGB3
DB00777,Propiomazine,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00777,Propiomazine,small molecule,approved,P35348,Alpha-1A adrenergic receptor,ADRA1A
DB00777,Propiomazine,small molecule,approved,P14416,Dopamine D2 receptor,DRD2
DB00777,Propiomazine,small molecule,approved,P28223,5-hydroxytryptamine receptor 2A,HTR2A
DB00777,Propiomazine,small molecule,approved,P28335,5-hydroxytryptamine receptor 2C,HTR2C
DB00778,Roxithromycin,small molecule,approved,P08183,P-glycoprotein 1,ABCB1
DB00780,Phenelzine,small molecule,approved,P21397,Amine oxidase [flavin-containing] A,MAOA
DB00780,Phenelzine,small molecule,approved,P27338,Amine oxidase [flavin-containing] B,MAOB
DB00780,Phenelzine,small molecule,approved,Q16853,Membrane primary amine oxidase,AOC3
DB00780,Phenelzine,small molecule,approved,P80404,"4-aminobutyrate aminotransferase, mitochondrial",ABAT
DB00780,Phenelzine,small molecule,approved,P24298,Alanine aminotransferase 1,GPT
DB00780,Phenelzine,small molecule,approved,Q8TD30,Alanine aminotransferase 2,GPT2
DB00780,Phenelzine,small molecule,approved,Q9UGI5,Glutamic acid decarboxylase,GAD65
DB00782,Propantheline,small molecule,approved,P11229,Muscarinic acetylcholine receptor M1,CHRM1
DB00783,Estradiol,small molecule,approved,P03372,Estrogen receptor alpha,ESR1
DB00783,Estradiol,small molecule,approved,Q92731,Estrogen receptor beta,ESR2
DB00783,Estradiol,small molecule,approved,O75469,Nuclear receptor subfamily 1 group I member 2,NR1I2
DB00783,Estradiol,small molecule,approved,P43681,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4
DB00783,Estradiol,small molecule,approved,Q99527,G-protein coupled estrogen receptor 1,GPER1
DB00783,Estradiol,small molecule,approved,P00846,ATP synthase subunit a,MT-ATP6
DB00783,Estradiol,small molecule,approved,Q14457,Beclin-1,BECN1
DB00784,Mefenamic acid,small molecule,approved,P35354,Prostaglandin G/H synthase 2,PTGS2
DB00784,Mefenamic acid,small molecule,approved,P23219,Prostaglandin G/H synthase 1,PTGS1
DB00785,Cryptenamine,small molecule,approved,P08172,Muscarinic acetylcholine receptor M2,CHRM2
DB00786,Marimastat,small molecule,investigational,P03956,Interstitial collagenase,MMP1
DB00786,Marimastat,small molecule,investigational,P08253,72 kDa type IV collagenase,MMP2
DB00786,Marimastat,small molecule,investigational,P08254,Stromelysin-1,MMP3
DB00786,Marimastat,small molecule,investigational,P09237,Matrilysin,MMP7
DB00786,Marimastat,small molecule,investigational,P22894,Neutrophil collagenase,MMP8
DB00786,Marimastat,small molecule,investigational,P14780,Matrix metalloproteinase-9,MMP9
DB00786,Marimastat,small molecule,investigational,P09238,Stromelysin-2,MMP10
DB00786,Marimastat,small molecule,investigational,P24347,Stromelysin-3,MMP11
DB00786,Marimastat,small molecule,investigational,P39900,Macrophage metalloelastase,MMP12
DB00786,Marimastat,small molecule,investigational,P45452,Collagenase 3,MMP13
DB00786,Marimastat,small molecule,investigational,P50281,Matrix metalloproteinase-14,MMP14
DB00786,Marimastat,small molecule,investigational,P51511,Matrix metalloproteinase-15,MMP15
DB00786,Marimastat,small molecule,investigational,P51512,Matrix metalloproteinase-16,MMP16
DB00786,Marimastat,small molecule,investigational,Q9ULZ9,Matrix metalloproteinase-17,MMP17
DB00786,Marimastat,small molecule,investigational,Q99542,Matrix metalloproteinase-19,MMP19
DB00786,Marimastat,small molecule,investigational,O60882,Matrix metalloproteinase-20,MMP20
DB00786,Marimastat,small molecule,investigational,Q8N119,Matrix metalloproteinase-21,MMP21
DB00786,Marimastat,small molecule,investigational,O75900,Matrix metalloproteinase-23,MMP23A
DB00786,Marimastat,small molecule,investigational,Q9Y5R2,Matrix metalloproteinase-24,MMP24
DB00786,Marimastat,small molecule,investigational,Q9NPA2,Matrix metalloproteinase-25,MMP25
DB00786,Marimastat,small molecule,investigational,Q9NRE1,Matrix metalloproteinase-26,MMP26
DB00786,Marimastat,small molecule,investigational,Q9H306,Matrix metalloproteinase-27,MMP27
DB00786,Marimastat,small molecule,investigational,Q9H239,Matrix metalloproteinase-28,MMP28
DB00788,Naproxen,small molecule,approved,P23219,Prostaglandin G/H synthase 1,PTGS1
DB00788,Naproxen,small molecule,approved,P35354,Prostaglandin G/H synthase 2,PTGS2
DB00789,Gadopentetic acid,small molecule,approved,P52209,"6-phosphogluconate dehydrogenase, decarboxylating",PGD
DB00790,Perindopril,small molecule,approved,P12821,Angiotensin-converting enzyme,ACE
DB00790,Perindopril,small molecule,approved,Q6FHJ7,Secreted frizzled-related protein 4,SFRP4
DB00792,Tripelennamine,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00794,Primidone,small molecule,approved,P47869,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2
DB00794,Primidone,small molecule,approved,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3
DB00794,Primidone,small molecule,approved,P48169,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4
DB00794,Primidone,small molecule,approved,P31644,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5
DB00794,Primidone,small molecule,approved,Q16445,Gamma-aminobutyric acid receptor subunit alpha-6,GABRA6
DB00794,Primidone,small molecule,approved,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1
DB00794,Primidone,small molecule,approved,P43681,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4
DB00794,Primidone,small molecule,approved,P36544,Neuronal acetylcholine receptor subunit alpha-7,CHRNA7
DB00794,Primidone,small molecule,approved,P42262,Glutamate receptor 2,GRIA2
DB00794,Primidone,small molecule,approved,Q13002,"Glutamate receptor ionotropic, kainate 2",GRIK2
DB00795,Sulfasalazine,small molecule,approved,P09917,Arachidonate 5-lipoxygenase,ALOX5
DB00795,Sulfasalazine,small molecule,approved,P35354,Prostaglandin G/H synthase 2,PTGS2
DB00795,Sulfasalazine,small molecule,approved,P23219,Prostaglandin G/H synthase 1,PTGS1
DB00795,Sulfasalazine,small molecule,approved,P24752,"Acetyl-CoA acetyltransferase, mitochondrial",ACAT1
DB00795,Sulfasalazine,small molecule,approved,P04054,Phospholipase A2,PLA2G1B
DB00795,Sulfasalazine,small molecule,approved,Q9UPY5,Cystine/glutamate transporter,SLC7A11
DB00795,Sulfasalazine,small molecule,approved,P19838,Nuclear factor NF-kappa-B p105 subunit,NFKB1
DB00795,Sulfasalazine,small molecule,approved,Q00653,Nuclear factor NF-kappa-B p100 subunit,NFKB2
DB00795,Sulfasalazine,small molecule,approved,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,IKBKB
DB00795,Sulfasalazine,small molecule,approved,O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,CHUK
DB00795,Sulfasalazine,small molecule,approved,P37231,Peroxisome proliferator-activated receptor gamma,PPARG
DB00796,Candesartan cilexetil,small molecule,approved,P30556,Type-1 angiotensin II receptor,AGTR1
DB00797,Tolazoline,small molecule,approved,P35348,Alpha-1A adrenergic receptor,ADRA1A
DB00797,Tolazoline,small molecule,approved,P08913,Alpha-2A adrenergic receptor,ADRA2A
DB00797,Tolazoline,small molecule,approved,P35367,Histamine H1 receptor,HRH1
DB00797,Tolazoline,small molecule,approved,P25021,Histamine H2 receptor,HRH2
DB00797,Tolazoline,small molecule,approved,P18825,Alpha-2C adrenergic receptor,ADRA2C
DB00797,Tolazoline,small molecule,approved,P18089,Alpha-2B adrenergic receptor,ADRA2B
